CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-10 00:00,m^3/s,693.172,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-11 00:00,m^3/s,456.17,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-12 00:00,m^3/s,589.5205,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-13 00:00,m^3/s,910.5895,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-14 00:00,m^3/s,836.536,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-15 00:00,m^3/s,739.174,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-16 00:00,m^3/s,739.174,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-17 00:00,m^3/s,770.568,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-18 00:00,m^3/s,709.9,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-19 00:00,m^3/s,1018.596,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-20 00:00,m^3/s,600.553,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-21 00:00,m^3/s,775.28,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-22 00:00,m^3/s,575.4025,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-23 00:00,m^3/s,1049.97,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-24 00:00,m^3/s,641.8195,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-25 00:00,m^3/s,803.552,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-26 00:00,m^3/s,756.432,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-27 00:00,m^3/s,709.9,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-28 00:00,m^3/s,709.9,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-29 00:00,m^3/s,915.561,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-30 00:00,m^3/s,950.619,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-01 00:00,m^3/s,1245.8525,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-02 00:00,m^3/s,1286.567,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-03 00:00,m^3/s,1298.564,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-04 00:00,m^3/s,1245.8525,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-05 00:00,m^3/s,1110.3215,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-06 00:00,m^3/s,1316.5595,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-07 00:00,m^3/s,1143.2405,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-08 00:00,m^3/s,1457.075,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-09 00:00,m^3/s,1228.622,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-10 00:00,m^3/s,1591.1375,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-11 00:00,m^3/s,1920.29,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-12 00:00,m^3/s,1915.69266666667,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-13 00:00,m^3/s,1425.8075,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-14 00:00,m^3/s,1298.564,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-15 00:00,m^3/s,1370.546,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-16 00:00,m^3/s,1121.2945,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-17 00:00,m^3/s,855.903,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-18 00:00,m^3/s,789.416,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-19 00:00,m^3/s,798.84,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-20 00:00,m^3/s,915.561,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-21 00:00,m^3/s,870.8175,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-22 00:00,m^3/s,808.264,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-23 00:00,m^3/s,688.99,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-24 00:00,m^3/s,630.565,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-25 00:00,m^3/s,623.062,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-26 00:00,m^3/s,734.992,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-27 00:00,m^3/s,836.536,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-28 00:00,m^3/s,672.262,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-29 00:00,m^3/s,971.535,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-30 00:00,m^3/s,1217.135,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-05-31 00:00,m^3/s,1217.135,Preliminar
