,Codigo,Nombre,Departamento,Municipio
1556,35060160,POTRERITOS [35060160],Cundinamarca,Guatavita
1557,35065010,GACHETA [35065010],Cundinamarca,Gacheta
1558,26157170,CONEJERAS2 ,Caldas,Villamaria
1559,21210140,PLAN EL [21210140],Tolima,Cajamarca
1560,21190310,PINAR EL [21190310],Cundinamarca,Fusagasuga
1561,21201300,AUSTRALIA [21201300],Bogotá,"Bogota, D.C"
1562,26135180,HOTEL TERMALES [26135180],RIsaralda,Santa Rosa De Cabal
1563,21250560,CHORRILLO [21250560],Tolima,Ambalema
1564,21205930,VILLA ROSA [21205930],Cundinamarca,Cota
1565,26117200,TULIA LA [26117200],Valle del Cauca,Bolivar
1566,21195120,ITA VALSALICE  ,Cundinamarca,Silvania
1567,21230060,NARINO [21230060],Cundinamarca,Narino
1568,26120130,COROZAL [26120130],Valle del Cauca,Zarzal
1569,21217120,PUENTE CARRETERA [21217120],Tolima,Ibague
1570,35027001,PLAZA DE FERIAS [35027001],Cundinamarca,Caqueza
1571,35027002,PARQUE RAFAEL NUNEZ [35027002],Cundinamarca,Caqueza
1572,21217270,CHUZO EL [21217270],Tolima,Cajamarca
1573,35057010,EL CABLE [35057010],Cundinamarca,Paratebueno
1574,21250480,SANTA BARBARA [21250480],Tolima,Murillo
1575,35220040,MACUCUANA [35220040],Casanare,Orocue
1576,21206030,SAN CAYETANO [21206030],Cundinamarca,Subachoque
1577,21250500,LIBANO [21250500],Tolima,Libano
1578,26117030,TIERRABLANCA [26117030],Valle del Cauca,Roldanillo
1579,35220010,MODULOS [35220010],Casanare,Orocue
1580,26147110,SUIZA LA [26147110],RIsaralda,La Virginia
1581,21197080,BONANZA LA HACIENDA  ,Cundinamarca,Silvania
1582,21200780,POTRERO LARGO [21200780],Cundinamarca,Guatavita
1583,35070520,POMARROSOS LOS [35070520],Boyacá,Macanal
1584,54020080,BEBEDO [54020080],Chocó,Medio San Juan
1585,21205990,LLANO EL [21205990],Cundinamarca,Sopo
1586,24011060,SUSA [24011060],Cundinamarca,Susa
1587,24015120,ISLA DEL SANTUARIO [24015120],Cundinamarca,Fuquene
1588,23035020,AEROPUERTO PALANQUERO [23035020],Cundinamarca,Puerto Salgar
1589,11017010,AGUASAL [11017010],Chocó,Lloro
1590,23120210,COPER [23120210],Boyacá,Coper
1591,26170350,FLECHA LA [26170350],Caldas,Marmato
1592,23030010,ESPERANZA LA HACIENDA [23030010],Cundinamarca,Puerto Salgar
1593,24017240,ANCON EL [24017240],Boyacá,Samaca
1594,24017730,CUATRO COPAS [24017730],Boyacá,Samaca
1595,24011100,ISLA DEL SANTUARIO [24011100],Cundinamarca,Fuquene
1596,23040030,IDEMA,Caldas,La Dorada
1597,11030040,PAIMADO [11030040],Chocó,Rio Quito
1598,21090040,PAPAGAYO HACIENDA [21090040],Huila,Palermo
1599,53060010,BOCAS DE PATIA [53060010],Cauca,Timbiqui
1600,21080080,MINA LA [21080080],Huila,Teruel
1601,21110440,GUADUAL EL [21110440],Huila,Rivera
1602,24010800,MINAS LAS [24010800],Boyacá,Samaca
1603,21090120,CASA BOMBAS 2 [21090120],Huila,Palermo
1604,21097100,PASARELA [21097100],Huila,Palermo
1605,32110010,TRAPICHE EL [32110010],Vichada,Cumaribo
1606,21110410,COLONIA LA HACIENDA [21110410],Huila,Neiva
1607,32150010,MAPIRIPANA [32150010],Guaviare,San Jose Del Guaviare
1608,21097010,JUNCAL EL [21097010],Huila,Palermo
1609,21110130,PUEBLO NUEVO [21110130],Huila,Neiva
1610,26135160,SAN REMO [26135160],RIsaralda,Santa Rosa De Cabal
1611,26130020,TERMALES [26130020],RIsaralda,Santa Rosa De Cabal
1612,21250050,ALTO DEL OSO [21250050],Tolima,Murillo
1613,54020050,SINAI EL [54020050],Chocó,San Jose Del Palmar
1614,21206490,HATO ALTO [21206490],Cundinamarca,Tenjo
1615,26137170,CAMPESTRES [26137170],RIsaralda,Dosquebradas
1616,26135150,MIRANDA LA [26135150],RIsaralda,Santa Rosa De Cabal
1617,26135240,JARDIN EL [26135240],RIsaralda,Santa Rosa De Cabal
1618,26130360,JARDIN EL [26130360],RIsaralda,Santa Rosa De Cabal
1619,21250550,ESPERANZA LOBONES [21250550],Tolima,Lerida
1620,21250190,GARCIA HACIENDA [21250190],Tolima,Lerida
1621,21250570,IGUACITOS [21250570],Tolima,Lerida
1622,21205940,VILLA INES  ,Cundinamarca,Facatativa
1623,26155260,SENDERO LAGUNA VERDE  ,Caldas,Villamaria
1624,35095030,TUNEL EL [35095030],Boyacá,Cuitiva
1625,26185010,PELADA LA [26185010],Caldas,Aguadas
1626,24037020,COPA LA [24037020],Boyacá,Toca
1627,24037580,SAN FRANCISCO [24037580],Boyacá,Toca
1628,24017510,NARINO [24017510],Boyacá,Chiquinquira
1629,35097030,HATO LAGUNA [35097030],Boyacá,Aquitania
1630,35197070,PUENTE LAS CANAS [35197070],Boyacá,Aquitania
1631,26160160,MARIA LA [26160160],Caldas,Aguadas
1632,26187170,LA HERENCIA [26187170],Caldas,Aguadas
1633,26165030,JARDIN EL [26165030],Antioquia,Jardin
1634,35197010,HORQUETA LA [35197010],Boyacá,Aquitania
1635,35267060,VUELTA MALA [35267060],Casanare,Paz De Ariporo
1636,26130270,MARSELLA,RIsaralda,Marsella
1637,26135090,JARDIN BOTANICO [26135090],RIsaralda,Marsella
1638,21200840,FLORESTA LA [21200840],Cundinamarca,Guasca
1639,35070320,MARTOTA [35070320],Boyacá,Somondoco
1640,35180010,PRADERA LA [35180010],Casanare,Tauramena
1641,21205960,TACHI [21205960],Cundinamarca,Subachoque
1642,54027040,MAMPI [54027040],Chocó,Novita
1643,24037090,SAN RAFAEL [24037090],Boyacá,Tuta
1644,21250410,BLEDONIA [21250410],Tolima,Lerida
1645,21250360,PUENTE EL KM 89 [21250360],Tolima,Armero
1646,21250150,PUENTE KM 85 EL [21250150],Tolima,Armero
1647,21250370,FLORIDA LA HACIENDA [21250370],Tolima,Ambalema
1648,35227050,CHARANGA LA [35227050],Casanare,Orocue
1649,26155130,NEVADO DEL RUIZ [26155130],Caldas,Villamaria
1650,21250530,PALMA LA [21250530],Tolima,Libano
1651,24017780,QUEBRADITAS [24017780],Boyacá,Santa Sofia
1652,35267070,PUERTO INFANTE [35267070],Vichada,La Primavera
1653,24015090,INSTITUCION AGRICOLA SANTA SOFIA [24015090],Boyacá,Santa Sofia
1654,26180180,SONSON [26180180],Antioquia,Sonson
1655,24037300,PUENTE COLONIAL [24037300],Boyacá,Mongui
1656,26175030,NACIONAL GRANJA LA [26175030],Antioquia,Tamesis
1657,24037450,MOLINO EL [24037450],Boyacá,Paipa
1658,24030190,MONGUI [24030190],Boyacá,Mongui
1659,21201630,TABIO GRANJA [21201630],Cundinamarca,Tabio
1660,21095010,JUNCAL EL [21095010],Huila,Palermo
1661,24050150,GUAYANA LA  [24050150],Santander,Zapatoca
1662,26177090,BALSOS LOS [26177090],Antioquia,Valparaiso
1663,24017770,ALTO DEL CARNERO [24017770],Boyacá,Santa Sofia
1664,24010690,TRES ESQUINAS [24010690],Boyacá,Santa Sofia
1665,26135120,MARSELLA,RIsaralda,Marsella
1666,21055040,TOEZ [21055040],Cauca,Paez
1667,21097090,JUNCALITO [21097090],Huila,Palermo
1668,21090090,BUENAVISTA [21090090],Huila,Palermo
1669,22070030,SANTA HELENA [22070030],Tolima,Roncesvalles
1670,35030030,SENA [35030030],Meta,Villavicencio
1671,35020340,PRIMAVERA LA [35020340],Cundinamarca,Gutierrez
1672,35027150,ANIMAS LAS [35027150],Bogotá,"Bogota, D.C"
1673,32080040,PORORIO EL [32080040],Meta,Puerto Concordia
1674,32117010,TRAPICHE EL [32117010],Vichada,Cumaribo
1675,21080090,ARMENIA LA [21080090],Huila,Teruel
1676,21090150,JUNCALITO [21090150],Huila,Palermo
1677,21110420,ANTENA CERRO NEIVA [21110420],Huila,Neiva
1678,35025040,BAMBU EL [35025040],Meta,Puerto Lopez
1679,35020070,SALADOS LOS [35020070],Meta,Puerto Lopez
1680,38037020,BUENOS AIRES [38037020],Vichada,Cumaribo
1681,26087030,RIOFRIO [26087030],Valle del Cauca,Riofrio
1682,35030380,IDEAM V/CIO [35030380],Meta,Villavicencio
1683,22077050,PIJAITO  ,Tolima,Rovira
1684,35030100,ALCALDIA [35030100],Meta,Villavicencio
1685,26195030,JARDIN EL [26195030],Antioquia,Jardin
1686,24017620,INFIERNO EL [24017620],Boyacá,Sachica
1687,24037120,LA VEGA [24037120],Boyacá,Cuitiva
1688,56010050,ARUSI [56010050],Chocó,Nuqui
1689,26180190,AGUADAS [26180190],Caldas,Aguadas
1690,24010410,EMPORIO EL HACIENDA [24010410],Boyacá,Villa De Leiva
1691,21180220,AEROPUERTO FARCA [21180220],Tolima,Espinal
1692,35027130,PUENTE QUEVEDO [35027130],Cundinamarca,Gutierrez
1693,24035300,SAN CRISTOBAL [24035300],Boyacá,Toca
1694,56010020,AMARGAL [56010020],Chocó,Nuqui
1695,26177060,MARIA LA [26177060],Antioquia,Caramanta
1696,24030780,HOTEL EL [24030780],Boyacá,Toca
1697,24030450,ENCANTO EL [24030450],Boyacá,Oicata
1698,35210060,DESECHO EL HACIENDA [35210060],Casanare,Nunchia
1699,21130060,CARMEN EL [21130060],Huila,Palermo
1700,26020100,BUENOS AIRES [26020100],Cauca,Buenos Aires
1701,26020120,CALOTO [26020120],Cauca,Caloto
1702,21110180,HATO BOGOTA [21110180],Huila,Tello
1703,26027250,BUENOS AIRES [26027250],Cauca,Buenos Aires
1704,26027210,PUENTE FERROCARRIL [26027210],Cauca,Santander De Quilichao
1705,22020020,PENA RICA [22020020],Tolima,Planadas
1706,26020470,JAPIO [26020470],Cauca,Santander De Quilichao
1707,21127050,JUNTAS TOPON [21127050],Huila,Palermo
1708,26045020,TACUEYO [26045020],Cauca,Toribio
1709,21117040,BOCATOMA [21117040],Huila,Tello
1710,21117070,CANAL FORTALECILLA [21117070],Huila,Tello
1711,26025030,JAPIO [26025030],Cauca,Santander De Quilichao
1712,22020060,RIOCLARO [22020060],Tolima,Planadas
1713,35230020,PORE [35230020],Casanare,Pore
1714,35237020,PUENTE CARRETERA [35237020],Casanare,Pore
1715,23050100,SAN MIGUEL [23050100],Antioquia,Sonson
1716,24037070,MAGUNCIA [24037070],Boyacá,Sotaquira
1717,11040010,TUTUNENDO [11040010],Chocó,Quibdo
1718,24030410,TIBASOSA [24030410],Boyacá,Tibasosa
1719,35230030,TABLON DE TAMARA [35230030],Casanare,Tamara
1720,24037130,LA REFORMA [24037130],Boyacá,Sotaquira
1721,24030380,SOTAQUIRA [24030380],Boyacá,Sotaquira
1722,21110380,TELLO [21110380],Huila,Tello
1723,11027060,PINON EL [11027060],Chocó,El Carmen
1724,24017760,AMARILLO EL [24017760],Boyacá,Santa Sofia
1725,35260060,PUERTO INFANTE [35260060],Vichada,La Primavera
1726,22020040,CASA DE ZINC [22020040],Tolima,Ataco
1727,22010010,HERRERA [22010010],Tolima,Rioblanco
1728,21140010,VENADO EL [21140010],Huila,Colombia
1729,21110120,YEGUERA LA [21110120],Huila,Villavieja
1730,21145070,LEGIOSA LA [21145070],Huila,Colombia
1731,32070090,PEÑAS BLANCAS [32070090],Meta,San Juan De Arama
1732,26060020,CABUYAL [26060020],Valle del Cauca,Candelaria
1733,26070760,FLORIDA [26070760],Valle del Cauca,Florida
1734,22020070,CONDOR EL [22020070],Tolima,Ataco
1735,22027010,CONDOR EL [22027010],Tolima,Ataco
1736,21115060,SAN JOSE [21115060],Huila,Villavieja
1737,26065040,CABUYAL [26065040],Valle del Cauca,Candelaria
1738,26070770,PALMERA LA [26070770],Valle del Cauca,Florida
1739,32070030,LOS MICOS [32070030],Meta,San Juan De Arama
1740,23067040,PUERTO LIBRE  ,Cundinamarca,Puerto Salgar
1741,21190350,TULCAN EL [21190350],Cundinamarca,San Bernardo
1742,54077130,MALAGUITA [54077130],Valle del Cauca,Buenaventura
1743,21190290,CARMEN DE APICALA [21190290],Tolima,Carmen De Apicala
1744,54090010,PALESTINA [54090010],Chocó,El Litoral Del San Juan
1745,35030040,ACUEDUCTO LA ESMERALDA [35030040],Meta,Villavicencio
1746,21190410,GRANJA LA HACIENDA [21190410],Tolima,Melgar
1747,54070030,MALAGUITA [54070030],Valle del Cauca,Buenaventura
1748,22077060,GUAMAL EL [22077060],Tolima,Rovira
1749,26100410,GALICIA [26100410],Valle del Cauca,Bugalagrande
1750,21250310,IDEMA [21250310],Tolima,Ambalema
1751,21250590,BOCATOMA C CENTRAL [21250590],Tolima,Ambalema
1752,21250430,CAMPAMENTO AMBALEM [21250430],Tolima,Ambalema
1753,21206050,ESCUELA COL INGENIERIA [21206050],Bogotá,"Bogota, D.C"
1754,21201570,ESCUELA COL INGENIERIA [21201570],Bogotá,"Bogota, D.C"
1755,35067040,CHUSNEQUE [35067040],Cundinamarca,Ubala
1756,26110150,INMACULADA LA [26110150],Valle del Cauca,Ansermanuevo
1757,21255080,SALTO EL [21255080],Tolima,Ambalema
1758,21205880,FLORES CHIBCHA [21205880],Cundinamarca,Madrid
1759,35060050,JUNIN [35060050],Cundinamarca,Junin
1760,21205980,PROVIDENCIA GRANJA [21205980],Cundinamarca,Tenjo
1761,26047020,BOCAT RIO PALO [26047020],Cauca,Caloto
1762,26040310,RIO PALO [26040310],Cauca,Caloto
1763,21110040,HATO MILAGRO [21110040],Huila,Tello
1764,26025110,LOMITAS [26025110],Cauca,Santander De Quilichao
1765,21206670,COL BUCKINGHAM [21206670],Bogotá,"Bogota, D.C"
1766,35220020,OROCUE [35220020],Casanare,Orocue
1767,21205013,UNISALLE NORTE [21205013],Bogotá,"Bogota, D.C"
1768,26040050,RIO PALO [26040050],Cauca,Caloto
1769,21257100,LA NUEVA ,Tolima,Venadillo
1770,53070050,NOANAMITO [53070050],Cauca,Lopez
1771,27015140,MANGO EL  [27015140],Antioquia,Amalfi
1772,21130040,SAN LUIS [21130040],Huila,Neiva
1773,32070080,TIERRA GRATA [32070080],Meta,Puerto Lleras
1774,21210150,CASCADA LA [21210150],Tolima,Cajamarca
1775,54097010,PENITAS [54097010],Chocó,El Litoral Del San Juan
1776,35107010,PUENTE CABUYARITO [35107010],Meta,Cabuyaro
1777,26020380,LOMITAS [26020380],Cauca,Santander De Quilichao
1778,26047100,CANAL PALO [26047100],Cauca,Caloto
1779,21125040,SAN FRANCISCO [21125040],Huila,Neiva
1780,21117160,SANTA HELENA [21117160],Huila,Baraya
1781,35105030,CABUYARO [35105030],Meta,Cabuyaro
1782,35035090,ALTO DEL TIGRE [35035090],Meta,El Calvario
1783,21210070,PROMIN DC [21210070],Tolima,San Luis
1784,21217160,CABUYO  2 EL [21217160],Tolima,San Luis
1785,26100400,ALCAZAR EL [26100400],Valle del Cauca,Zarzal
1786,21217200,CARMEN EL [21217200],Tolima,Rovira
1787,21217070,PAYANDE [21217070],Tolima,San Luis
1788,21190210,NILO [21190210],Cundinamarca,Nilo
1789,21140110,TOMO EL [21140110],Huila,Villavieja
1790,21110290,VICTORIA LA [21110290],Huila,Villavieja
1791,26075080,CENICANA [26075080],Valle del Cauca,Florida
1792,35117020,PICA LA [35117020],Casanare,Tauramena
1793,21110310,SINAI HACIENDA [21110310],Huila,Villavieja
1794,21147070,DESARENADOR S 2 [21147070],Huila,Villavieja
1795,21137090,PATA EL [21137090],Huila,Aipe
1796,21147060,DESARENADOR S 1 [21147060],Huila,Villavieja
1797,32075060,COOPERATIVA LA [32075060],Meta,Fuente De Oro
1798,32075020,PUERTO LIMON [32075020],Meta,Fuente De Oro
1799,35045020,HACIENDA LA CABAÑA [35045020],Meta,Cumaral
1800,26305501,SOLMAFORO CALI ,Valle del Cauca,Cali
1801,32077110,EL LIMON[32077110],Meta,San Juan De Arama
1802,21160260,PUERTO LLERAS TOLIMA  ,Tolima,Villarrica
1803,47017070,EL EDEN ,Putumayo,Santiago
1804,21201550,ROBLE EL [21201550],Cundinamarca,Madrid
1805,35060250,SANTA ROSA DE UBALA [35060250],Cundinamarca,Ubala
1806,21206260,C.UNIV.AGROP,Bogotá,"Bogota, D.C"
1807,35067050,PUENTE HOLGUIN [35067050],Cundinamarca,Gacheta
1808,26127080,TIGRE EL [26127080],RIsaralda,Pereira
1809,35197020,VADO HONDO  ,Boyacá,Aquitania
1810,23060160,SAN PABLO [23060160],Cundinamarca,Caparrapi
1811,35097010,DESAGUADERO [35097010],Boyacá,Aquitania
1812,35210050,CHAPARRERA LA [35210050],Casanare,Yopal
1813,35097070,ESCALERAS [35097070],Boyacá,Tota
1814,24037550,SIACHOQUE [24037550],Boyacá,Siachoque
1815,24015220,VILLA CARMEN [24015220],Boyacá,Samaca
1816,26135210,LADERA W SANTA ROSA [26135210],RIsaralda,Santa Rosa De Cabal
1817,24017660,CANAL RUCHICAL BOC [24017660],Boyacá,Samaca
1818,26167040,PACORA [26167040],Caldas,Pacora
1819,23067010,CAPTACION,Cundinamarca,Puerto Salgar
1820,23060090,YACOPI [23060090],Cundinamarca,Yacopi
1821,24017670,AMARILLO EL [24017670],Boyacá,Samaca
1822,24010150,SIMIJACA [24010150],Cundinamarca,Simijaca
1823,35027190,GUACAPATE [35027190],Cundinamarca,Quetame
1824,35097220,AQUITANIA [35097220],Boyacá,Aquitania
1825,24030420,PILA LA FINCA [24030420],Boyacá,Soraca
1826,35030020,MONFORT [35030020],Meta,El Calvario
1827,35120010,PUERTO GAITAN [35120010],Meta,Puerto Gaitan
1828,35127010,PUERTO GAITAN [35127010],Meta,Puerto Gaitan
1829,35047030,PUENTE CARRETERA [35047030],Meta,Cumaral
1830,26105110,INGENIO RIOPAILA [26105110],Valle del Cauca,Zarzal
1831,21201610,SAN ISIDRO [21201610],Cundinamarca,Guasca
1832,21230070,SAN JUAN D RIOSECO [21230070],Cundinamarca,San Juan De Rioseco
1833,21195090,JAMAICA [21195090],Cundinamarca,Nilo
1834,35177030,SAN JOSE [35177030],Meta,Puerto Gaitan
1835,23125100,BUENAVISTA [23125100],Boyacá,Buenavista
1836,35060300,MUNDO NUEVO [35060300],Cundinamarca,Ubala
1837,35067130,MUNDO NUEVO [35067130],Cundinamarca,Ubala
1838,15065501,LA MINA CERREJON  ,La Guajira,Albania
1839,35060200,AMOLADERO EL [35060200],Cundinamarca,Guatavita
1840,26137230,PLANTA ELECTRICA [26137230],RIsaralda,Santa Rosa De Cabal
1841,35087010,SAN AGUSTIN [35087010],Boyacá,Santa Maria
1842,26157200,SIETECUERALES ,Caldas,Villamaria
1843,35080080,PIEDRA CAMPANA [35080080],Boyacá,Santa Maria
1844,35070180,SANTA MARIA [35070180],Boyacá,Santa Maria
1845,21201070,CORAZON EL [21201070],Cundinamarca,Facatativa
1846,21201210,HATO EL [21201210],Cundinamarca,Tenjo
1847,26137120,REINA LA [26137120],RIsaralda,Santa Rosa De Cabal
1848,23087230,PUERTO BELLO  ,Antioquia,Puerto Nare
1849,4801500132,RADIO SONDA LETICIA ,Amazonas,Leticia
1850,26180240,PAVAS LAS [26180240],Caldas,Aguadas
1851,26160090,PACORA PLAZA FERIA [26160090],Caldas,Pacora
1852,24030120,PESCA [24030120],Boyacá,Pesca
1853,21110400,SANTA HELENA [21110400],Huila,Neiva
1854,26020390,OVEJAS ABAJO ALERT [26020390],Cauca,Buenos Aires
1855,21090020,CUCHARO EL [21090020],Huila,Palermo
1856,21120100,VOLCAN EL [21120100],Huila,Palermo
1857,21090110,SANTA BARBARA [21090110],Huila,Palermo
1858,21120090,TOTUMO EL [21120090],Huila,Palermo
1859,3405500134,RADIO SONDA MARANDUA ,Vichada,Puerto Carreno
1860,26040290,AGUADA LA [26040290],Cauca,Caldono
1861,38017080,PROY.CENTRAL HIDRO [38017080],Vichada,Puerto Carreno
1862,26027030,PUENTE CARRETERA [26027030],Cauca,Santander De Quilichao
1863,32107020,MUCUARE [32107020],Guaviare,San Jose Del Guaviare
1864,21090100,CARDO EL [21090100],Huila,Palermo
1865,32097010,MAPIRIPAN [32097010],Meta,Mapiripan
1866,26020250,MONDOMO [26020250],Cauca,Santander De Quilichao
1867,26020360,MONDOMO [26020360],Cauca,Santander De Quilichao
1868,21127010,PALERMO [21127010],Huila,Palermo
1869,21125020,PALERMO [21125020],Huila,Palermo
1870,21090140,CARDO  2 EL [21090140],Huila,Palermo
1871,53077030,ANGOSTURA [53077030],Cauca,Lopez
1872,21050210,IRLANDA LA [21050210],Cauca,Paez
1873,21117120,PALMA LA [21117120],Huila,Neiva
1874,32087030,TEJA ROJA [32087030],Meta,Puerto Rico
1875,21090030,SANTA CECILIA [21090030],Huila,Palermo
1876,21250440,ALEGRIAS [21250440],Tolima,Ambalema
1877,21250350,TRIUNFO EL HACIENDA [21250350],Tolima,Ambalema
1878,35070510,SAN RAFAEL [35070510],Boyacá,Almeida
1879,26135110,VERACRUZ [26135110],RIsaralda,Santa Rosa De Cabal
1880,23057701,PUENTE LA FONDA [23057701],Caldas,Villamaria
1881,35190010,CINTAS LAS [35190010],Boyacá,Sogamoso
1882,24030230,IZA [24030230],Boyacá,Iza
1883,24017830,SUTAMARCHAN [24017830],Boyacá,Sutamarchan
1884,11035020,SAN ISIDRO [11035020],Chocó,Rio Quito
1885,24030310,COMBITA [24030310],Boyacá,Combita
1886,35077040,SANTA MARIA [35077040],Boyacá,Santa Maria
1887,24031030,IZA [24031030],Boyacá,Iza
1888,26167050,BOCACHE [26167050],Caldas,Aguadas
1889,24011010,SIMIJACA [24011010],Cundinamarca,Simijaca
1890,24037470,MARLEN [24037470],Boyacá,Toca
1891,24030770,GARROCHO EL [24030770],Boyacá,Toca
1892,24010160,VILLA DE LEIVA [24010160],Boyacá,Villa De Leiva
1893,24037590,CHORRERA LA [24037590],Boyacá,Toca
1894,2607500128,RADIO SONDA CALI ,Valle del Cauca,Palmira
1895,23127010,BORBUR  ,Boyacá,Pauna
1896,24010840,PANELAS [24010840],Boyacá,Motavita
1897,35230040,BANCO EL [35230040],Casanare,Pore
1898,24010830,SAN PEDRO IGUAQUE [24010830],Boyacá,Chiquiza
1899,23125090,PAUNA [23125090],Boyacá,Pauna
1900,23120250,BORBUR 2 [23120250],Boyacá,San Pablo De Borbur
1901,24030760,CRUCERO EL VILLITA [24030760],Boyacá,Sogamoso
1902,23120080,BORBUR 1 [23120080],Boyacá,San Pablo De Borbur
1903,23120140,PAUNA [23120140],Boyacá,Pauna
1904,24011050,MUSEO EL [24011050],Boyacá,Villa De Leiva
1905,24015230,CARMEN EL [24015230],Boyacá,Villa De Leiva
1906,24017790,VEGAS LAS [24017790],Boyacá,Chiquiza
1907,35027210,CASETEJA,Meta,Acacias
1908,53077060,MONO EL [53077060],Cauca,Lopez
1909,21117080,GUAYABO [21117080],Huila,Neiva
1910,35020310,NAZARETH [35020310],Bogotá,"Bogota, D.C"
1911,26125130,CUMBARCO [26125130],Valle del Cauca,Sevilla
1912,35030290,SERVITA [35030290],Meta,Villavicencio
1913,21185080,VALLE DE SAN JUAN [21185080],Tolima,Valle De San Juan
1914,21180210,VALLE DE SAN JUAN [21180210],Tolima,Valle De San Juan
1915,21195060,PANDI [21195060],Cundinamarca,Pandi
1916,35020020,SUSUMUCO [35020020],Cundinamarca,Guayabetal
1917,35057040,PUENTE CARRETERA [35057040],Meta,Restrepo
1918,32157020,MAPIRRIARE [32157020],Guainía,Mapiripana
1919,21190080,PLAYA LA [21190080],Cundinamarca,Pandi
1920,35025070,TAQUES LOS [35025070],Bogotá,"Bogota, D.C"
1921,2319500129,RADIO SONDA BUCARAMANGA ,Santander,Lebrija
1922,22075030,RIOMANSO [22075030],Tolima,Rovira
1923,23125080,OTANCHE [23125080],Boyacá,Otanche
1924,22020030,GAITANIA [22020030],Tolima,Planadas
1925,35027200,EL PALMAR [35027200],Cundinamarca,Guayabetal
1926,21135050,JULIA LA [21135050],Huila,Neiva
1927,26050270,SILENCIOSO EL [26050270],Cauca,Buenos Aires
1928,21180230,BAMBU EL MOLINO [21180230],Tolima,Espinal
1929,21197100,MELGAR [21197100],Tolima,Melgar
1930,35020100,GUAYABETAL [35020100],Cundinamarca,Guayabetal
1931,35027160,PUENTE CARRETERA [35027160],Meta,Villavicencio
1932,21195080,BASE AEREA MELGAR [21195080],Tolima,Melgar
1933,26125110,PLAYA LA [26125110],Quindío,Genova
1934,21215090,MARANONES [21215090],Tolima,Espinal
1935,2904500130,RADIO SONDA BARRANQUILLA ,Atlantico,Soledad
1936,2607500131,RADIO SONDA PEREIRA ,Valle del Cauca,Palmira
1937,26057040,TIMBA [26057040],Cauca,Buenos Aires
1938,21110160,MESA REDONDA [21110160],Huila,Tello
1939,21130080,ORGANOS [21130080],Huila,Neiva
1940,22027020,GAITANIA [22027020],Tolima,Planadas
1941,21120040,POTRERITO [21120040],Huila,Aipe
1942,21110070,BARAYA [21110070],Huila,Baraya
1943,53080020,CONCHA LA [53080020],Cauca,Lopez
1944,26060030,VILLA RICA [26060030],Cauca,Villa Rica
1945,26040250,CORINTO [26040250],Cauca,Corinto
1946,21115050,SANTA HELENA [21115050],Huila,Baraya
1947,21115110,BARAYA [21115110],Huila,Baraya
1948,22025010,AEROPUERTO PLANADAS [22025010],Tolima,Planadas
1949,21127040,BACHE [21127040],Huila,Aipe
1950,32080020,PISTA LA [32080020],Meta,Puerto Lleras
1951,21115080,VILLAVIEJA FFCC [21115080],Huila,Villavieja
1952,1701500133,RADIO SONDA SAN ANDRES ISLA ,"Archipiélago de San Andres, Providencia y Santa Catalina",San Andres
1953,21110330,POLONIA [21110330],Huila,Villavieja
1954,21110230,BOCA LA [21110230],Huila,Villavieja
1955,21117090,POLONIA [21117090],Huila,Villavieja
1956,21110320,BATEAS [21110320],Huila,Villavieja
1957,32157030,LAGUNA EL CEJAL [32157030],Guainía,Mapiripana
1958,21130170,MANGA LA HACIENDA [21130170],Huila,Aipe
1959,21117150,DESQUITE EL [21117150],Huila,Baraya
1960,35020350,BETANIA [35020350],Bogotá,"Bogota, D.C"
1961,26127160,NUEVO LIBARE BOCAT [26127160],RIsaralda,Pereira
1962,26137250,NUEVO LIBARE BOCAT [26137250],RIsaralda,Pereira
1963,26030090,REMOLINO [26030090],Cauca,El Tambo
1964,21250070,SIERRA LA [21250070],Tolima,Lerida
1965,26130180,SAN ISIDRO [26130180],RIsaralda,Pereira
1966,21201140,ESPERANZA LA [21201140],Cundinamarca,Tenjo
1967,21206180,PRIMAVERA D MATIMA [21206180],Cundinamarca,Anolaima
1968,35060020,SUEVA [35060020],Cundinamarca,Junin
1969,26125510,SOLMAFORO PEREIRA [26125510],RIsaralda,Pereira
1970,26130220,MARACAY [26130220],RIsaralda,Pereira
1971,26125710,AEROPUERTO MATECANA [26125710],RIsaralda,Pereira
1972,26155501,EMMA GLACIAR CONEJERAS [26155501],Caldas,Villamaria
1973,21206690,COL MIGUEL A. CARO [21206690],Bogotá,"Bogota, D.C"
1974,21257020,BOCATOMA [21257020],Tolima,Lerida
1975,21250630,BALMORAL [21250630],Tolima,Lerida
1976,21250580,BOQUERON [21250580],Tolima,Ambalema
1977,21206250,CORITO [21206250],Cundinamarca,Facatativa
1978,35225010,MODULOS [35225010],Casanare,Orocue
1979,35060220,GLORIA LA [35060220],Cundinamarca,Ubala
1980,35067010,GLORIA LA [35067010],Cundinamarca,Ubala
1981,35067330,PUENTE REYES [35067330],Cundinamarca,Gacheta
1982,35197180,MANI [35197180],Casanare,Mani
1983,26157160,CONEJERAS1 ,Caldas,Villamaria
1984,21215140,CEMENTOS DIAMANTE [21215140],Tolima,Ibague
1985,26120120,CAMELIA LA [26120120],Valle del Cauca,Caicedonia
1986,21210170,PALOGRANDE HACIENDA [21210170],Tolima,Ibague
1987,21250620,MANGON EL [21250620],Tolima,Lerida
